Provincia,Cuenca,Subcuenca,Codigo_cuenca,ID_local,Tipo_geoforma,Clas_prima,Origen_GE,Act_GE,Forma_GE,Estruct_I,Estruct_II,Longitud,Latitud,Area,Largo_total,H_max_total,H_media_total,H_min_total,Pendiente,Orientacion,H_max_parcial,H_media_parcial,H_min_parcial,Img_ba_F,Img_ba_S,Img_ap_S_Bing/Google Earth,Img_ap_S_Desconocido
0,10,0,14,1306,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-67.0412,-26.5339,1,260.4375,5329.92,5295.4,5261.88,22.304159999999996,5,5328.64,5295.24,5263.52,5,0,False,True
0,10,0,14,1312,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-67.0412,-26.5339,1,260.4375,5329.92,5295.4,5261.88,22.304159999999996,5,5328.64,5295.24,5263.52,5,0,False,True
2,7,17,5,1829,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,8,0,False,True
2,7,17,5,1876,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,8,0,False,True
2,7,17,5,1834,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,8,0,False,True
2,7,17,5,1768,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,8,0,False,True
2,7,17,5,1790,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,8,0,False,True
2,7,17,5,1754,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,8,0,False,True
2,7,17,5,2072,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,8,0,False,True
2,7,17,5,2045,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,4,0,False,True
2,7,17,5,2027,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,4,0,False,True
2,7,17,5,2172,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,4,0,False,True
2,7,17,5,2225,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,4,0,False,True
2,7,17,5,2240,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,3,0,False,True
2,7,17,5,2236,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,3,0,False,True
2,7,17,5,2238,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,3,0,False,True
2,7,17,5,2216,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,4,0,False,True
2,7,17,5,2020,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,8,0,False,True
2,9,26,7,1347,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-67.8342,-29.0288,1,435.5806451612903,5275.673076923077,5235.846153846154,5194.5,20.88007692307692,6,5274.884615384615,5237.5192307692305,5197.673076923077,6,0,False,True
2,9,26,7,1348,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-67.8342,-29.0288,1,435.5806451612903,5275.673076923077,5235.846153846154,5194.5,20.88007692307692,6,5274.884615384615,5237.5192307692305,5197.673076923077,6,0,False,True
2,3,8,6,1961,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.001,-28.4548,0,521.87890625,5355.976744186047,5300.857142857143,5247.617940199336,16.764764119601328,6,5349.485049833887,5303.637873754153,5258.199335548173,8,0,False,True
4,3,8,9,2557,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.001,-28.4548,0,521.87890625,5355.976744186047,5300.857142857143,5247.617940199336,16.764764119601328,6,5349.485049833887,5303.637873754153,5258.199335548173,3,0,False,True
4,3,8,9,2544,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.001,-28.4548,0,521.87890625,5355.976744186047,5300.857142857143,5247.617940199336,16.764764119601328,6,5349.485049833887,5303.637873754153,5258.199335548173,3,0,False,True
4,3,8,9,2494,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.001,-28.4548,0,521.87890625,5355.976744186047,5300.857142857143,5247.617940199336,16.764764119601328,6,5349.485049833887,5303.637873754153,5258.199335548173,3,0,False,True
2,3,8,6,2121,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.001,-28.4548,0,521.87890625,5355.976744186047,5300.857142857143,5247.617940199336,16.764764119601328,6,5349.485049833887,5303.637873754153,5258.199335548173,1,0,False,True
2,3,8,6,2200,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.001,-28.4548,0,521.87890625,5355.976744186047,5300.857142857143,5247.617940199336,16.764764119601328,6,5349.485049833887,5303.637873754153,5258.199335548173,4,0,False,True
2,3,8,6,2267,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.001,-28.4548,0,521.87890625,5355.976744186047,5300.857142857143,5247.617940199336,16.764764119601328,6,5349.485049833887,5303.637873754153,5258.199335548173,3,0,False,True
2,3,8,6,2383,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.001,-28.4548,0,521.87890625,5355.976744186047,5300.857142857143,5247.617940199336,16.764764119601328,6,5349.485049833887,5303.637873754153,5258.199335548173,3,0,False,True
4,3,8,9,2442,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.001,-28.4548,0,521.87890625,5355.976744186047,5300.857142857143,5247.617940199336,16.764764119601328,6,5349.485049833887,5303.637873754153,5258.199335548173,3,0,False,True
0,1,4,17,1492,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.5356,-27.1303,1,375.65822784810126,5860.526666666667,5814.94,5773.306666666666,18.872866666666667,6,5857.153333333334,5815.793333333333,5778.08,15,0,False,True
0,1,4,17,1494,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.5356,-27.1303,1,375.65822784810126,5860.526666666667,5814.94,5773.306666666666,18.872866666666667,6,5857.153333333334,5815.793333333333,5778.08,15,0,False,True
0,1,4,17,1490,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.5356,-27.1303,1,375.65822784810126,5860.526666666667,5814.94,5773.306666666666,18.872866666666667,6,5857.153333333334,5815.793333333333,5778.08,15,0,False,True
4,3,19,9,2894,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.9367,-29.2221,0,537.1658536585365,4921.227272727273,4845.136363636364,4771.0640495867765,20.569499999999998,6,4898.1859504132235,4845.398760330579,4791.793388429752,3,0,False,True
4,3,19,9,3130,4,6,-1.0,-1.0,-1.0,-1.0,-1.0,-69.9367,-29.2221,0,537.1658536585365,4921.227272727273,4845.136363636364,4771.0640495867765,20.569499999999998,6,4898.1859504132235,4845.398760330579,4791.793388429752,3,0,False,True
4,3,19,9,3129,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.9367,-29.2221,0,537.1658536585365,4921.227272727273,4845.136363636364,4771.0640495867765,20.569499999999998,6,4898.1859504132235,4845.398760330579,4791.793388429752,3,0,False,True
4,3,19,9,3000,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.9367,-29.2221,0,537.1658536585365,4921.227272727273,4845.136363636364,4771.0640495867765,20.569499999999998,6,4898.1859504132235,4845.398760330579,4791.793388429752,3,0,False,True
4,3,19,9,2989,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.9367,-29.2221,0,537.1658536585365,4921.227272727273,4845.136363636364,4771.0640495867765,20.569499999999998,6,4898.1859504132235,4845.398760330579,4791.793388429752,3,0,False,True
4,3,7,9,2543,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2642,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2497,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2678,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2744,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2525,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2819,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2470,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2661,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2726,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2840,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2617,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2705,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2712,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2639,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2549,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2764,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2670,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2741,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2587,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2718,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2996,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2665,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
2,3,8,6,2397,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.001,-28.4548,0,521.87890625,5355.976744186047,5300.857142857143,5247.617940199336,16.764764119601328,6,5349.485049833887,5303.637873754153,5258.199335548173,3,0,False,True
2,3,8,6,2408,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.001,-28.4548,0,521.87890625,5355.976744186047,5300.857142857143,5247.617940199336,16.764764119601328,6,5349.485049833887,5303.637873754153,5258.199335548173,3,0,False,True
4,3,7,9,2991,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,7,9,2537,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
2,7,17,5,1766,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,4,0,False,True
2,7,17,5,1902,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,4,0,False,True
4,3,7,9,2771,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.7259,-30.2108,0,575.9104477611941,4951.851002865329,4875.871060171919,4801.449856733524,19.646074498567337,6,4935.057306590258,4875.1719197707735,4816.381088825215,3,0,False,True
4,3,19,9,2976,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.9367,-29.2221,0,537.1658536585365,4921.227272727273,4845.136363636364,4771.0640495867765,20.569499999999998,6,4898.1859504132235,4845.398760330579,4791.793388429752,3,0,False,True
4,3,19,9,2981,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.9367,-29.2221,0,537.1658536585365,4921.227272727273,4845.136363636364,4771.0640495867765,20.569499999999998,6,4898.1859504132235,4845.398760330579,4791.793388429752,3,0,False,True
4,3,19,9,2975,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-69.9367,-29.2221,0,537.1658536585365,4921.227272727273,4845.136363636364,4771.0640495867765,20.569499999999998,6,4898.1859504132235,4845.398760330579,4791.793388429752,3,0,False,True
2,7,17,5,1927,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,8,0,False,True
2,7,17,5,1992,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,8,0,False,True
2,7,17,5,2075,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,4,0,False,True
2,7,17,5,2128,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,8,0,False,True
2,7,17,5,2143,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.8841,-28.4264,0,961.8260869565217,5691.494296577946,5648.555133079848,5608.068441064639,15.612494296577944,6,5688.110266159696,5648.494296577946,5611.3269961977185,8,0,False,True
2,9,26,7,1379,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-67.8342,-29.0288,1,435.5806451612903,5275.673076923077,5235.846153846154,5194.5,20.88007692307692,6,5274.884615384615,5237.5192307692305,5197.673076923077,6,0,False,True
0,1,1,17,1689,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.5796,-27.7964,0,417.41237113402065,5795.613526570049,5744.618357487922,5696.797101449275,18.00261835748792,6,5790.618357487922,5747.971014492754,5707.125603864734,8,0,False,True
0,1,4,17,1491,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.5356,-27.1303,1,375.65822784810126,5860.526666666667,5814.94,5773.306666666666,18.872866666666667,6,5857.153333333334,5815.793333333333,5778.08,15,0,False,True
0,1,4,17,1495,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.5356,-27.1303,1,375.65822784810126,5860.526666666667,5814.94,5773.306666666666,18.872866666666667,6,5857.153333333334,5815.793333333333,5778.08,15,0,False,True
0,1,4,17,1501,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.5356,-27.1303,1,375.65822784810126,5860.526666666667,5814.94,5773.306666666666,18.872866666666667,6,5857.153333333334,5815.793333333333,5778.08,15,0,False,True
0,1,4,17,1488,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.5356,-27.1303,1,375.65822784810126,5860.526666666667,5814.94,5773.306666666666,18.872866666666667,6,5857.153333333334,5815.793333333333,5778.08,15,0,False,True
0,1,4,17,1444,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.5356,-27.1303,1,375.65822784810126,5860.526666666667,5814.94,5773.306666666666,18.872866666666667,6,5857.153333333334,5815.793333333333,5778.08,15,0,False,True
0,1,4,17,1482,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.5356,-27.1303,1,375.65822784810126,5860.526666666667,5814.94,5773.306666666666,18.872866666666667,6,5857.153333333334,5815.793333333333,5778.08,15,0,False,True
0,1,1,17,1685,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.5796,-27.7964,0,417.41237113402065,5795.613526570049,5744.618357487922,5696.797101449275,18.00261835748792,6,5790.618357487922,5747.971014492754,5707.125603864734,15,0,False,True
0,1,1,17,1558,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.5796,-27.7964,0,417.41237113402065,5795.613526570049,5744.618357487922,5696.797101449275,18.00261835748792,6,5790.618357487922,5747.971014492754,5707.125603864734,15,0,False,True
0,1,4,17,1439,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.5356,-27.1303,1,375.65822784810126,5860.526666666667,5814.94,5773.306666666666,18.872866666666667,6,5857.153333333334,5815.793333333333,5778.08,15,0,False,True
0,1,1,17,1594,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-68.5796,-27.7964,0,417.41237113402065,5795.613526570049,5744.618357487922,5696.797101449275,18.00261835748792,6,5790.618357487922,5747.971014492754,5707.125603864734,8,0,False,True
0,10,23,14,1675,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-67.9044,-26.5057,0,337.26,5615.367647058823,5577.661764705882,5537.779411764706,19.65725,5,5615.367647058823,5577.661764705882,5537.779411764706,15,0,False,True
0,10,23,14,1411,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-67.9044,-26.5057,0,337.26,5615.367647058823,5577.661764705882,5537.779411764706,19.65725,5,5615.367647058823,5577.661764705882,5537.779411764706,5,0,False,True
0,10,23,14,1450,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-67.9044,-26.5057,0,337.26,5615.367647058823,5577.661764705882,5537.779411764706,19.65725,5,5615.367647058823,5577.661764705882,5537.779411764706,15,0,False,True
0,10,23,14,1405,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,-67.9044,-26.5057,0,337.26,5615.367647058823,5577.661764705882,5537.779411764706,19.65725,5,5615.367647058823,5577.661764705882,5537.779411764706,5,0,False,True
0,0,16,11,887,2,9,1.0,2.0,4.0,1.0,2.0,-66.2004,-27.3041,1,209.0,4650.0,4636.0,4625.0,25.245,4,4650.0,4636.0,4625.0,5,0,True,False
0,0,16,11,893,2,9,1.0,2.0,0.0,2.0,2.0,-66.2098,-27.3059,0,477.0,4628.0,4581.0,4541.0,21.491,7,4628.0,4581.0,4541.0,5,0,True,False
0,0,16,11,878,2,9,1.0,1.0,1.0,1.0,1.0,-66.1922,-27.3035,1,303.0,4748.0,4705.0,4676.0,23.758,3,4748.0,4705.0,4676.0,5,0,True,False
0,0,16,11,880,2,9,1.0,2.0,3.0,2.0,2.0,-66.1942,-27.3001,1,513.0,4658.0,4565.0,4511.0,24.749,3,4586.0,4538.0,4511.0,5,0,True,False
0,0,16,11,880,2,9,1.0,1.0,3.0,2.0,2.0,-66.1942,-27.3001,1,513.0,4658.0,4565.0,4511.0,24.749,3,4658.0,4600.0,4545.0,5,0,True,False
0,8,5,16,910,2,9,1.0,2.0,1.0,1.0,2.0,-66.2225,-27.3231,0,980.0,4763.0,4620.0,4515.0,18.509,4,4763.0,4620.0,4515.0,5,0,True,False
0,5,18,15,867,2,9,1.0,2.0,4.0,2.0,2.0,-66.1834,-27.3057,2,113.0,5068.0,5034.0,4998.0,25.406,6,5068.0,5034.0,4998.0,5,0,True,False
0,5,18,15,848,2,9,1.0,1.0,4.0,2.0,2.0,-66.1674,-27.306,0,508.0,4813.0,4744.0,4625.0,18.76,6,4813.0,4744.0,4625.0,5,0,True,False
0,5,18,15,858,2,9,1.0,1.0,1.0,2.0,2.0,-66.1776,-27.3051,0,347.0,4897.0,4877.0,4857.0,17.338,6,4897.0,4877.0,4857.0,5,0,True,False
0,5,18,15,851,2,9,1.0,2.0,1.0,2.0,2.0,-66.1688,-27.3146,1,334.0,4765.0,4718.0,4663.0,25.145,2,4765.0,4718.0,4663.0,5,0,True,False
0,5,18,15,864,2,9,1.0,2.0,4.0,2.0,2.0,-66.1812,-27.3097,0,508.0,4930.0,4879.0,4822.0,14.76,6,4930.0,4879.0,4822.0,5,0,True,False
0,5,18,15,855,2,9,1.0,2.0,4.0,2.0,2.0,-66.1752,-27.3133,0,151.0,4898.0,4854.0,4789.0,13.752,1,4898.0,4854.0,4789.0,5,0,True,False
0,5,18,15,868,2,9,3.0,1.0,1.0,1.0,2.0,-66.1846,-27.3155,0,939.0,5099.0,5005.0,4924.0,12.523,2,5099.0,5005.0,4924.0,5,0,True,False
0,5,18,15,863,2,9,1.0,1.0,4.0,2.0,2.0,-66.1809,-27.3206,1,508.0,5234.0,5198.0,5168.0,25.647,3,5234.0,5198.0,5168.0,5,0,True,False
0,8,5,16,895,2,9,1.0,2.0,1.0,1.0,1.0,-66.2112,-27.3344,0,531.0,4474.0,4426.0,4358.0,19.276,7,4474.0,4426.0,4358.0,5,0,True,False
0,8,5,16,890,2,9,1.0,2.0,1.0,1.0,1.0,-66.2072,-27.3363,0,1369.0,4616.0,4475.0,4283.0,16.799,7,4616.0,4475.0,4283.0,5,0,True,False
0,8,5,16,886,2,9,1.0,1.0,4.0,2.0,2.0,-66.2003,-27.3332,0,390.0,4697.0,4665.0,4621.0,17.647,7,4697.0,4665.0,4621.0,5,0,True,False
0,8,5,16,882,2,9,1.0,1.0,2.0,1.0,1.0,-66.196,-27.3288,1,121.0,4926.0,4911.0,4896.0,28.506,7,4926.0,4911.0,4896.0,5,0,True,False
0,8,5,16,898,2,9,1.0,2.0,1.0,1.0,1.0,-66.2142,-27.3335,1,299.0,4451.0,4440.0,4421.0,20.633,5,4451.0,4440.0,4421.0,5,0,True,False
0,8,5,16,905,2,9,1.0,1.0,1.0,1.0,1.0,-66.2198,-27.3291,0,562.0,4550.0,4468.0,4381.0,20.603,5,4550.0,4468.0,4381.0,5,0,True,False
0,8,5,16,928,2,9,1.0,2.0,4.0,2.0,2.0,-66.2344,-27.33,0,365.0,4494.0,4454.0,4398.0,20.365,5,4494.0,4454.0,4398.0,5,0,True,False
0,8,5,16,936,2,9,1.0,2.0,4.0,1.0,2.0,-66.2417,-27.327,1,146.0,4550.0,4528.0,4509.0,19.989,5,4550.0,4528.0,4509.0,5,0,True,False
0,8,5,16,916,2,9,1.0,2.0,4.0,2.0,2.0,-66.2256,-27.3272,1,292.0,4416.0,4369.0,4336.0,21.794,5,4367.0,4352.0,4336.0,5,0,True,False
