Provincia,Cuenca,Subcuenca,Codigo_cue,ID_local,Tipo_geofo,Nombre_com,Clas_prima,Forma,Frente,Perf_long,Fuente_ali,Act_lengua,Morena_1,Morena_2,Cob_lengua,Origen_GE,Act_GE,Forma_GE,Estruct_I,Estruct_II,Longitud,Latitud,Area,Largo_tota,H_max_tota,H_media_to,H_min_tota,Pendiente,Orientacio,H_max_parc,H_media_pa,H_min_parc,Img_ba_F,Img_ba_S,Img_ap_F,Img_ap_S
Jujuy,R. San Francisco,R. San Francisco,Y0190000,G655731O239172S,GE,,9,,,,,,,,,1,2,1,1,2,-65.5731,-23.9172,0.0176,,4328.0,4307.0,4281.0,24.66,SO,4328.0,4307.0,4281.0,2021-08-28,SENTINEL-2,,Bing/Google Earth
Jujuy,R. San Francisco,R. San Francisco,Y0190000,G657002O239738S,GE,,9,,,,,,,,,1,2,1,1,2,-65.7002,-23.9738,0.0142,,4807.0,4784.0,4761.0,29.465,E,4807.0,4784.0,4761.0,2021-08-28,SENTINEL-2,,Bing/Google Earth
La Rioja,R. Jáchal,R. Blanco Superior,F0530000,G688047O277754S,GD,Pissis Sur,6,5,0,1,1,0,0,0,1,,,,,,-68.8025,-27.7669,0.078,,6627.0,6082.0,5791.0,23.888,SO,6627.0,6532.0,6439.0,2021-01-18,SENTINEL-2,,
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G665658O258937S,GE,,9,,,,,,,,,1,2,1,1,1,-66.5658,-25.8937,0.0234,269.0,4955.0,4925.0,4893.0,16.848,SO,4955.0,4925.0,4893.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G665686O258944S,GE,,9,,,,,,,,,1,2,1,1,1,-66.5686,-25.8944,0.0299,307.0,4945.0,4880.0,4835.0,29.434,S,4945.0,4880.0,4835.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663735O248294S,GE,,9,,,,,,,,,1,1,0,2,2,-66.3735,-24.8294,0.0681,506.0,5106.0,5017.0,4909.0,24.221,NE,5106.0,5017.0,4909.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663909O248562S,GE,,9,,,,,,,,,1,1,1,1,1,-66.3909,-24.8562,0.0216,331.0,5018.0,4922.0,4861.0,30.232,SO,5018.0,4922.0,4861.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663754O247910S,GE,,9,,,,,,,,,1,1,1,1,1,-66.3754,-24.791,0.01,212.0,4839.0,4755.0,4701.0,35.012,S,4839.0,4755.0,4701.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G698095O301650S,GD,Del Agua Negra,6,3,0,1,1,0,1,1,2,,,,,,-69.8094,-30.1648,0.9169,2758.0,5165.0,4918.0,4616.0,15.345,SE,5165.0,4982.0,4733.0,2020-03-19,SENTINEL-2,,
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G697480O302147S,GD,,6,5,0,3,1,0,0,0,1,,,,,,-69.7404,-30.2249,0.0104,,5542.0,5297.0,4782.0,12.717,SE,5204.0,5185.0,5164.0,2020-03-19,SENTINEL-2,,
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G697480O302147S,GD,,6,5,0,3,1,0,0,0,1,,,,,,-69.7484,-30.2188,0.6166,,5542.0,5297.0,4782.0,12.717,SE,5443.0,5304.0,5210.0,2020-03-19,SENTINEL-2,,
Catamarca,R. Jáchal,R. Blanco Superior,K0530000,G688313O277437S,GD,Pissis Noroeste,2,0,0,1,1,0,0,0,1,,,,,,-68.8504,-27.7362,0.0423,,6088.0,5773.0,5503.0,9.319,NE,5759.0,5743.0,5725.0,2021-01-18,SENTINEL-2,,
Catamarca,R. Jáchal,R. Blanco Superior,K0530000,G688313O277437S,GD,Pissis Noroeste,2,0,0,1,1,0,0,0,1,,,,,,-68.8313,-27.7437,9.1937,4989.0,6088.0,5773.0,5503.0,9.319,NE,6088.0,5772.0,5503.0,2021-01-18,SENTINEL-2,,
Catamarca,R. Jáchal,R. Blanco Superior,K0530000,G688623O277399S,MN,,7,,,,,,,,,,,,,,-68.8639,-27.7433,0.0854,,5827.0,5720.0,5663.0,9.625,NO,5827.0,5752.0,5685.0,2021-01-18,SENTINEL-2,,
Jujuy,R. San Francisco,R. San Francisco,Y0190000,G656395O243580S,GE,,9,,,,,,,,,3,2,0,2,2,-65.6362,-24.3575,0.2435,817.0,5176.0,5050.0,4949.0,18.595,E,5176.0,5050.0,4949.0,2021-08-28,SENTINEL-2,,Bing/Google Earth
Tucumán,R. Salí - Dulce,"R. Vipos, Lules, Balderrama, Gastona y Medinas",T0860000,G660525O271635S,GE,,9,,,,,,,,,1,1,2,1,1,-66.0525,-27.1635,0.012,63.0,4819.0,4814.0,4809.0,17.74,S,4819.0,4814.0,4809.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Jujuy,R. San Francisco,R. San Francisco,Y0190000,G657150O231880S,GE,,9,,,,,,,,,1,2,1,1,1,-65.715,-23.188,0.0107,192.0,4745.0,4737.0,4729.0,29.087,SE,4745.0,4737.0,4729.0,2021-08-28,SENTINEL-2,,Bing/Google Earth
Tucumán,R. Salí - Dulce,"R. Vipos, Lules, Balderrama, Gastona y Medinas",T0860000,G660662O271911S,MN,Chimberi,7,,,,,,,,,,,,,,-66.0662,-27.1911,0.0172,,5236.0,5198.0,5174.0,27.649,S,5236.0,5198.0,5174.0,2020-08-13,SENTINEL-2,,
Tucumán,R. Salí - Dulce,"R. Vipos, Lules, Balderrama, Gastona y Medinas",T0860000,G660382O271590S,GE,,9,,,,,,,,,1,2,2,1,1,-66.0382,-27.159,0.0106,89.0,4795.0,4767.0,4723.0,22.773,SE,4795.0,4767.0,4723.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G656874O242840S,GE,,9,,,,,,,,,1,2,1,1,1,-65.6874,-24.284,0.0182,391.0,5065.0,4995.0,4932.0,27.781,O,5065.0,4995.0,4932.0,2021-08-28,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661261O246145S,GE,,9,,,,,,,,,1,1,1,1,1,-66.1261,-24.6145,0.0116,233.0,5046.0,4970.0,4891.0,33.518,O,5046.0,4970.0,4891.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663889O249352S,GD,,6,9,,,,,,,1,,,,,,-66.3894,-24.9354,0.1811,,6332.0,6249.0,6133.0,16.462,E,6332.0,6249.0,6133.0,2021-11-06,SENTINEL-2,,
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662204O261045S,GE,,9,,,,,,,,,1,2,1,1,1,-66.2204,-26.1045,0.0252,284.0,4556.0,4539.0,4521.0,21.505,NO,4556.0,4539.0,4521.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662556O261303S,GE,,9,,,,,,,,,1,2,2,1,1,-66.2556,-26.1303,0.01,66.0,4601.0,4599.0,4596.0,23.135,S,4601.0,4599.0,4596.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662534O261194S,GE,,9,,,,,,,,,1,2,1,1,1,-66.2534,-26.1194,0.0159,217.0,4612.0,4596.0,4578.0,20.074,O,4612.0,4596.0,4578.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663237O250178S,GE,,9,,,,,,,,,1,1,1,1,1,-66.3237,-25.0178,0.0381,488.0,4889.0,4842.0,4777.0,24.199,NE,4889.0,4842.0,4777.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Catamarca,Alta cuenca del rio Juramento,R. Santa María,K0280000,G663318O263494S,GE,,9,,,,,,,,,1,2,4,2,2,-66.3318,-26.3494,0.0216,93.0,4629.0,4623.0,4616.0,20.842,SE,4629.0,4623.0,4616.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Catamarca,Alta cuenca del rio Juramento,R. Santa María,K0280000,G659429O269903S,GE,,9,,,,,,,,,1,2,1,1,2,-65.9429,-26.9903,0.06,580.0,4352.0,4290.0,4228.0,21.25,SE,4352.0,4290.0,4228.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Catamarca,Alta cuenca del rio Juramento,R. Santa María,K0280000,G659891O270637S,GE,,9,,,,,,,,,1,2,1,1,1,-65.9891,-27.0637,0.0249,225.0,4425.0,4407.0,4389.0,28.831,S,4425.0,4407.0,4389.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
La Rioja,R. Jáchal,R. Blanco Superior,F0530000,G695321O283446S,MN,,7,,,,,,,,,,,,,,-69.5318,-28.3456,0.072,714.0,4979.0,4845.0,4675.0,24.739,S,4979.0,4870.0,4675.0,2020-03-19,SENTINEL-2,,
San Juan,R. Jáchal,R. Blanco Superior,J0530000,G696713O284716S,MN,,7,,,,,,,,,,,,,,-69.6699,-28.4685,0.012,,5308.0,5293.0,5274.0,15.919,SE,5333.0,5300.0,5278.0,2020-03-19,SENTINEL-2,,
San Juan,R. Jáchal,R. Blanco Superior,J0530000,G696713O284716S,MN,,7,,,,,,,,,,,,,,-69.6709,-28.4712,0.0307,,5308.0,5293.0,5274.0,15.919,SE,5306.0,5290.0,5274.0,2020-03-19,SENTINEL-2,,
La Rioja,Varias de Velazco,Varias de Velazco,F0890000,G677405O290223S,GE,,9,,,,,,,,,1,2,1,1,2,-67.7405,-29.0223,0.013,215.0,4018.0,3961.0,3907.0,29.723,SO,4018.0,3961.0,3907.0,2020-10-02,SENTINEL-2,,Bing/Google Earth
La Rioja,Varias de Velazco,Varias de Velazco,F0890000,G677324O290211S,GE,,9,,,,,,,,,1,2,1,1,2,-67.7324,-29.0211,0.0177,162.0,4106.0,4082.0,4047.0,29.434,SO,4106.0,4082.0,4047.0,2020-10-02,SENTINEL-2,,Bing/Google Earth
La Rioja,Varias de Velazco,Varias de Velazco,F0890000,G677205O290252S,GE,,9,,,,,,,,,1,2,1,1,2,-67.7205,-29.0252,0.0138,198.0,4251.0,4176.0,4103.0,30.145,SO,4251.0,4176.0,4103.0,2020-10-02,SENTINEL-2,,Bing/Google Earth
La Rioja,Varias de Velazco,Varias de Velazco,F0890000,G678097O289492S,GE,,9,,,,1,,,,,1,2,1,1,2,-67.8097,-28.9492,0.0433,395.0,4885.0,4841.0,4796.0,22.529,E,4885.0,4841.0,4796.0,2020-10-02,SENTINEL-2,,Bing/Google Earth
La Rioja,Varias de Velazco,Varias de Velazco,F0890000,G678065O289598S,GE,,9,,,,,,,,,1,2,1,1,2,-67.8065,-28.9598,0.0233,177.0,4734.0,4722.0,4710.0,27.571,SE,4734.0,4722.0,4710.0,2020-10-02,SENTINEL-2,,Bing/Google Earth
La Rioja,Varias de Velazco,Varias de Velazco,F0890000,G678133O289623S,GE,,9,,,,1,,,,,1,2,4,2,2,-67.8133,-28.9623,0.0398,178.0,4997.0,4932.0,4882.0,20.711,E,4997.0,4932.0,4882.0,2020-10-02,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. Blanco Superior,J0530000,G696251O284769S,MN,,7,,,,,,,,,,,,,,-69.6245,-28.4765,0.0274,,4847.0,4812.0,4772.0,16.424,S,4847.0,4825.0,4809.0,2020-03-19,SENTINEL-2,,
La Rioja,Varias de Velazco,Varias de Velazco,F0890000,G678220O288689S,GE,,9,,,,,,,,,1,2,1,1,2,-67.822,-28.8689,0.0324,368.0,4664.0,4616.0,4562.0,29.461,SE,4664.0,4616.0,4562.0,2020-10-02,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. Blanco Superior,J0530000,G696620O285685S,MN,,7,,,,,,,,,,,,,,-69.6615,-28.5684,0.0367,,4857.0,4815.0,4734.0,31.81,SE,4839.0,4800.0,4734.0,2020-03-19,SENTINEL-2,,
La Rioja,R. Jáchal,R. Blanco Superior,F0530000,G689683O279116S,MN,,7,,,,,,,,,,,,,,-68.9686,-27.9112,0.0229,,5469.0,5443.0,5417.0,13.166,S,5473.0,5454.0,5433.0,2019-12-25,SENTINEL-2,,
La Rioja,R. Jáchal,R. Blanco Superior,F0530000,G689683O279116S,MN,,7,,,,,,,,,,,,,,-68.9714,-27.912,0.0103,,5469.0,5443.0,5417.0,13.166,S,5466.0,5428.0,5398.0,2019-12-25,SENTINEL-2,,
La Rioja,R. Jáchal,R. Blanco Superior,F0530000,G689588O279653S,MN,,7,,,,,,,,,,,,,,-68.9588,-27.9653,0.0205,201.0,5172.0,5162.0,5145.0,13.473,S,5172.0,5162.0,5145.0,2019-12-25,SENTINEL-2,,
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663304O246253S,GE,,9,,,,,,,,,1,2,2,1,2,-66.3304,-24.6253,0.0122,159.0,4899.0,4889.0,4878.0,33.53,SE,4899.0,4889.0,4878.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G664056O248886S,GE,,9,,,,,,,,,1,2,1,1,1,-66.4056,-24.8886,0.0119,,5261.0,5248.0,5235.0,29.394,NE,5261.0,5248.0,5235.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
La Rioja,R. Jáchal,R. Blanco Superior,F0530000,G689174O279560S,MN,,7,,,,,,,,,,,,,,-68.9184,-27.9561,0.0939,,5795.0,5702.0,5589.0,11.969,S,5795.0,5750.0,5697.0,2019-12-25,SENTINEL-2,,
La Rioja,R. Jáchal,R. Blanco Superior,F0530000,G689174O279560S,MN,,7,,,,,,,,,,,,,,-68.9197,-27.9633,0.077,,5795.0,5702.0,5589.0,11.969,S,5666.0,5627.0,5589.0,2019-12-25,SENTINEL-2,,
La Rioja,R. Jáchal,R. Blanco Superior,F0530000,G689117O279532S,MN,,7,,,,,,,,,,,,,,-68.9103,-27.9512,0.0116,,5836.0,5801.0,5766.0,10.085,SO,5836.0,5829.0,5822.0,2019-12-25,SENTINEL-2,,
La Rioja,R. Jáchal,R. Blanco Superior,F0530000,G689117O279532S,MN,,7,,,,,,,,,,,,,,-68.914,-27.9539,0.0143,,5836.0,5801.0,5766.0,10.085,SO,5779.0,5773.0,5766.0,2019-12-25,SENTINEL-2,,
Jujuy,R. Pilcomayo,R. Pilcomayo,Y0140000,G652455O223310S,GE,,9,,,,,,,,,1,2,2,1,2,-65.2455,-22.331,0.0138,100.0,4822.0,4788.0,4759.0,28.516,O,4822.0,4788.0,4759.0,2021-08-28,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G698153O301707S,GC,,6,3,0,1,1,0,,,2,,,,,,-69.8123,-30.1748,0.0857,1137.0,4923.0,4823.0,4698.0,18.158,S,4800.0,4748.0,4698.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G698768O302622S,GD,,6,0,0,0,1,0,0,0,1,,,,,,-69.8772,-30.2603,0.268,,5821.0,5721.0,5564.0,29.044,E,5816.0,5715.0,5564.0,2020-03-19,SENTINEL-2,,
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661250O244160S,GE,,9,,,,,,,,,1,2,2,1,2,-66.125,-24.416,0.0121,,5016.0,4996.0,4976.0,30.365,SE,5016.0,4996.0,4976.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. de la Palca,J0530000,G697085O288778S,GE,,9,,,,,,,,,1,2,0,2,2,-69.7085,-28.8778,0.0104,,4588.0,4562.0,4542.0,26.322,SE,4588.0,4562.0,4542.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. de la Palca,J0530000,G697457O289439S,GE,,9,,,,,,,,,1,2,1,1,2,-69.7457,-28.9439,0.0264,239.0,4843.0,4818.0,4792.0,17.281,NE,4843.0,4818.0,4792.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. de la Palca,J0530000,G697435O289905S,GE,,9,,,,,,,,,1,2,1,1,2,-69.7435,-28.9905,0.016,210.0,4675.0,4655.0,4634.0,19.169,E,4675.0,4655.0,4634.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. de la Palca,J0530000,G697386O289974S,GE,,9,,,,,,,,,1,2,0,2,2,-69.7386,-28.9974,0.0475,,4328.0,4300.0,4271.0,16.241,SE,4328.0,4300.0,4271.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. de la Palca,J0530000,G697612O290625S,GE,,9,,,,,,,,,1,2,1,1,2,-69.7612,-29.0625,0.0326,347.0,4540.0,4496.0,4451.0,26.807,E,4540.0,4496.0,4451.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. de la Palca,J0530000,G697970O291801S,GE,,9,,,,,,,,,1,1,0,2,2,-69.797,-29.1801,0.0836,,4443.0,4376.0,4320.0,29.015,S,4443.0,4376.0,4320.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. de la Palca,J0530000,G698114O291519S,GE,,9,,,,,,,,,1,2,1,1,1,-69.8114,-29.1519,0.0188,335.0,4555.0,4539.0,4523.0,26.758,O,4555.0,4539.0,4523.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
Jujuy,Varias de la Puna,S. Olaroz,Y0830000,G666389O228293S,GE,,9,,,,,,,,,1,1,2,1,2,-66.6389,-22.8293,0.0115,111.0,5281.0,5248.0,5231.0,27.966,NO,5281.0,5248.0,5231.0,2021-08-13,SENTINEL-2,,Bing/Google Earth
Jujuy,Varias de la Puna,S. Olaroz,Y0830000,G669989O228872S,GE,,9,,,,,,,,,1,2,1,1,2,-66.9989,-22.8872,0.0102,248.0,5198.0,5130.0,5084.0,21.942,NO,5198.0,5130.0,5084.0,2021-08-13,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G697738O304360S,GD,,6,5,0,1,1,0,0,0,1,,,,,,-69.7811,-30.4305,0.0273,675.0,6185.0,5970.0,5771.0,21.777,E,6156.0,6133.0,6115.0,2020-03-19,SENTINEL-2,,
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G697296O305049S,GE,,9,,,,,,,,,1,2,2,2,2,-69.7296,-30.5049,0.0104,77.0,4845.0,4753.0,4692.0,27.379,NO,4845.0,4753.0,4692.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G696275O301433S,GD,,6,3,0,1,1,0,0,2,2,,,,,,-69.627,-30.1434,0.2299,1283.0,4930.0,4783.0,4675.0,17.112,SE,4930.0,4815.0,4728.0,2020-03-19,SENTINEL-2,,
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G696111O301022S,GE,,9,,,,,,,,,1,2,1,1,2,-69.6111,-30.1022,0.0111,228.0,4161.0,4092.0,4021.0,25.828,S,4161.0,4092.0,4021.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G696616O300497S,GC,,6,3,0,1,1,0,4,0,2,,,,,,-69.6631,-30.0551,0.1749,1375.0,5113.0,4868.0,4640.0,19.097,S,4892.0,4744.0,4640.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G696275O301433S,GC,,6,3,0,1,1,0,0,2,2,,,,,,-69.6249,-30.1473,0.2008,1283.0,4930.0,4783.0,4675.0,17.112,SE,4825.0,4747.0,4675.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G697691O304449S,MN,,7,,,,,,,,,,,,,,-69.7691,-30.4449,0.0157,218.0,6132.0,6096.0,6060.0,23.563,NE,6132.0,6096.0,6060.0,2020-03-19,SENTINEL-2,,
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G697629O304342S,MN,,7,,,,,,,,,,,,,,-69.7629,-30.4342,0.0175,189.0,5620.0,5598.0,5580.0,14.874,SE,5620.0,5598.0,5580.0,2020-03-19,SENTINEL-2,,
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G697731O304428S,MN,,7,,,,,,,,,,,,,,-69.7731,-30.4428,0.0185,60.0,6120.0,6111.0,6103.0,8.441,NE,6120.0,6111.0,6103.0,2020-03-19,SENTINEL-2,,
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G697511O304544S,GD,,6,3,0,1,1,0,0,0,1,,,,,,-69.7511,-30.4544,4.1598,3138.0,6055.0,5618.0,5459.0,10.684,E,6055.0,5618.0,5459.0,2020-03-19,SENTINEL-2,,
Jujuy,Varias de la Puna,Salar de Cauchari,Y0830000,G665844O241012S,GE,,9,,,,,,,,,1,2,2,2,2,-66.5844,-24.1012,0.0106,76.0,4962.0,4962.0,4961.0,17.627,O,4962.0,4962.0,4961.0,2021-08-28,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G697518O305065S,MN,,7,,,,,,,,,,,,,,-69.7518,-30.5065,0.2255,427.0,5427.0,5321.0,5239.0,22.565,NE,5427.0,5321.0,5239.0,2020-03-19,SENTINEL-2,,
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G698155O302421S,GE,,9,,,,,,,,,1,1,1,2,1,-69.8155,-30.2421,0.011,277.0,4744.0,4700.0,4656.0,23.447,SE,4744.0,4700.0,4656.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G697795O302520S,GE,,9,,,,,,,,,1,1,1,1,1,-69.7795,-30.252,0.0315,401.0,4421.0,4374.0,4322.0,31.231,E,4421.0,4374.0,4322.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
Salta,Varias de la Puna,Salar de Cauchari,A0830000,G666876O243073S,GE,,9,,,,,,,,,1,2,1,1,2,-66.6876,-24.3073,0.0105,186.0,5195.0,5175.0,5154.0,22.477,N,5195.0,5175.0,5154.0,2021-08-28,SENTINEL-2,,Bing/Google Earth
Tucumán,R. Salí - Dulce,"R. Vipos, Lules, Balderrama, Gastona y Medinas",T0860000,G659595O270708S,GE,,9,,,,,,,,,1,2,5,2,2,-65.9595,-27.0708,0.0103,,4494.0,4488.0,4481.0,28.538,SE,4494.0,4488.0,4481.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Tucumán,R. Salí - Dulce,"R. Vipos, Lules, Balderrama, Gastona y Medinas",T0860000,G659628O270825S,GE,,9,,,,,,,,,1,2,2,1,1,-65.9628,-27.0825,0.0243,,4526.0,4521.0,4515.0,23.761,SE,4526.0,4521.0,4515.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Tucumán,R. Salí - Dulce,"R. Vipos, Lules, Balderrama, Gastona y Medinas",T0860000,G660002O271130S,GE,,9,,,,,,,,,1,2,1,2,2,-66.0002,-27.113,0.0123,,4751.0,4707.0,4681.0,29.807,SE,4751.0,4707.0,4681.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Tucumán,R. Salí - Dulce,"R. Vipos, Lules, Balderrama, Gastona y Medinas",T0860000,G660344O271304S,GE,,9,,,,,,,,,1,2,2,2,2,-66.0344,-27.1304,0.021,,4746.0,4717.0,4686.0,27.383,S,4746.0,4717.0,4686.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Tucumán,R. Salí - Dulce,"R. Vipos, Lules, Balderrama, Gastona y Medinas",T0860000,G660478O271606S,GE,,9,,,,,,,,,1,1,4,2,2,-66.0478,-27.1606,0.2587,1276.0,4909.0,4759.0,4629.0,18.349,SE,4909.0,4778.0,4694.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Catamarca,Alta cuenca del rio Juramento,R. Santa María,K0280000,G662359O261766S,GE,,9,,,,,,,,,1,2,1,1,2,-66.2359,-26.1766,0.0128,,4736.0,4715.0,4696.0,22.044,E,4736.0,4715.0,4696.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Catamarca,Alta cuenca del rio Juramento,R. Santa María,K0280000,G662892O262536S,GE,,9,,,,,,,,,1,2,2,1,2,-66.2892,-26.2536,0.0111,,4833.0,4755.0,4722.0,29.3,S,4833.0,4755.0,4722.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G694396O296241S,MN,,7,,,,,,,,,,,,,,-69.439,-29.6237,0.3698,684.0,5811.0,5666.0,5566.0,15.585,SE,5811.0,5666.0,5566.0,2020-03-19,SENTINEL-2,,
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G697030O303962S,MN,,7,,,,,,,,,,,,,,-69.7026,-30.3965,0.01,94.0,5448.0,5443.0,5437.0,24.818,NE,5448.0,5443.0,5437.0,2020-03-19,SENTINEL-2,,
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G697480O302147S,GD,,6,5,0,3,1,0,0,0,1,,,,,,-69.7358,-30.2302,0.2307,,5542.0,5297.0,4782.0,12.717,SE,5179.0,4988.0,4782.0,2020-03-19,SENTINEL-2,,
San Juan,R. Jáchal,R. Blanco Inferior,J0530000,G695908O299551S,GC,,6,3,0,1,1,0,,,2,,,,,,-69.5875,-29.9567,0.1352,979.0,5261.0,5039.0,4793.0,28.846,SE,5050.0,4915.0,4793.0,2020-03-19,SENTINEL-2,,Bing/Google Earth
Catamarca,Alta cuenca del rio Juramento,R. Santa María,K0280000,G662820O262730S,GE,,9,,,,,,,,,1,2,2,1,2,-66.282,-26.273,0.0111,,4786.0,4747.0,4695.0,33.494,E,4786.0,4747.0,4695.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Catamarca,Alta cuenca del rio Juramento,R. Santa María,K0280000,G663009O262743S,GE,,9,,,,,,,,,1,2,4,2,2,-66.3009,-26.2743,0.032,,4839.0,4810.0,4783.0,24.751,E,4839.0,4810.0,4783.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Catamarca,Alta cuenca del rio Juramento,R. Santa María,K0280000,G663267O263277S,GE,,9,,,,,,,,,1,2,1,2,2,-66.3267,-26.3277,0.0149,,4748.0,4725.0,4701.0,26.966,S,4748.0,4725.0,4701.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Catamarca,Alta cuenca del rio Juramento,R. Santa María,K0280000,G660801O271577S,GE,,9,,,,,,,,,1,2,4,2,2,-66.0801,-27.1577,0.0122,,4573.0,4551.0,4528.0,28.974,SO,4573.0,4551.0,4528.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Catamarca,Alta cuenca del rio Juramento,R. Santa María,K0280000,G660379O271218S,GE,,9,,,,,,,,,1,2,4,2,2,-66.0379,-27.1218,0.0148,,4806.0,4771.0,4736.0,23.156,NE,4806.0,4771.0,4736.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
San Juan,R. Jáchal,R. de la Palca,J0530000,G699051O296341S,MN,,7,,,,,,,,,,,,,,-69.9029,-29.6332,0.0102,,5106.0,5085.0,5055.0,14.665,S,5106.0,5100.0,5093.0,2020-03-19,SENTINEL-2,,
San Juan,R. Jáchal,R. de la Palca,J0530000,G699051O296341S,MN,,7,,,,,,,,,,,,,,-69.9047,-29.6338,0.0103,,5106.0,5085.0,5055.0,14.665,S,5085.0,5070.0,5055.0,2020-03-19,SENTINEL-2,,
